"id","name","slug","description","image","width","height","price","stock","createdAt","updatedAt"
2207,"Fredag den 13. - Sidste Kapitel","fredag-den-13-sidste-kapitel","Amerikansk film fra 1984, og det fjerde kapitel i Fredag den 13. filmserien.
Filmen var oprindeligt ment til at skulle være den sidste i rækken (deraf navnet), men Paramount Pictures ombestemte sig og lavede yderligere 4 film.
Medvirkende: Erich Anderson, Judie Aronson, Peter Barton, Kimberly Beck.
Dansk biografpremiere 13.07.1984
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/fred-13-pl-rotated.jpeg",62,85,1000,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2209,"Forbryderlægens Hemmelighed","forbryderlaegens-hemmelighed","Engelsk gyserfilm fra 1968 instrueret af Robert Hartford-Davis fra et manuskript af Derek Ford og Donald Ford.
Medvirkende: Shirley Stelfox, Peter Cushing, Shirley Stelfox, Kate O&#8217;Mara, Jan Waters, Alexandra Dane.
Dansk biografpremiere 29.10.1969
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/forbryderlaegen-pl-rotated.jpeg",62,85,450,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2211,"Chok Behandling","chok-behandling","Fransk film fra 1973 instrueret af Alain Jessua.
Medvirkende: Alain Delon, Annie Girardot, Robert Hirsch.
Dansk biografpremiere 05.11.1973
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/chok-behandl-rotated.jpeg",62,85,250,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2213,"Et Skud i Mørke","et-skud-i-moerke","&#8220;Et skud i mørke&#8221; er fra 1964, instrueret af Blake Edwards. Filmen er den anden i serien om Den lyserøde panter. 
Medvirkende: Peter Sellers, Elke Sommer, George Sanders, Moira Redmond.
Dansk biografpremiere 21.01.1965
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/esim-rotated.jpeg",62,85,250,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2215,"En Amerikansk Varulv i London","en-amerikansk-varulv-i-london","Filmen er et vidunderlig delikatesse af gys og sort humor i vel anrettet portioner.
Instrueret af John Landis.
Medvirkende: David Naughton, Jenny Agutter, Lila Kaye.
Dansk biografpremiere 22.02.1982
Plakaten har buk/folder samt små huller i hjørner fra nåle.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/en-amerk-varulv-rotated.jpeg",62,85,300,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2218,"Eyes Wide Shut","eyes-wide-shut","Eyes Wide Shut er en britisk-amerikansk film fra 1999.
Filmen er instrueret af Stanley Kubrick. “Min bedste film,” sagde Kubrick om sit sidste værk.
Medvirkende: Tom Cruise og Nicole Kidman.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  24.09.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/eyes-wide-shut-plak.jpg",62,85,250,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2221,"Terkel i Knibe","terkel-i-knibe","Animationsfilmen &#8216;Terkel i knibe&#8217; er baseret på Anders Matthesens lyttespil af samme navn.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  02.04.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/terkel-pl-rotated.jpeg",62,85,200,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2223,"The King is Alive","the-king-is-alive","Instruktør: Kristian Levring.
Kristian Levring var blandt de oprindelige underskrivere af Dogme 95.
Filmen blev præsenteret uden for konkurrence i serien Un Certain Regard ved Cannes-festivalen 2000. Den blev siden vist på mange festivaler.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  05.01.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/the-king-is-alive-plk-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2227,"Chocolat","chocolat","&#8220;Chocolat&#8221; er en amerikansk film fra 2000 instrueret af Lasse Hallström efter Joanna Harris&#8217; roman af samme navn.
Filmen har bl.a. Juliette Binoche, Johnny Depp, Judi Dench, Lena Olin og Alfred Molina på rollelisten
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  02.03.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/chocolat-plk-rotated.jpeg",62,85,150,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2230,"Elizabeth","elizabeth","Elizabeth er en britisk historisk film fra 1998.  baseret på begivenhederne i dronning Elizabeth 1. af Englands regeringstid.
Filmen er instrueret af Shekhar Kapur og har Cate Blanchett i titelrollen som dronning Elizabeth.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  15.01.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/elizabeth-pl-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2232,"Enken fra Saint-Pierre","enken-fra-saint-pierre","Canadisk, Fransk film af Patrice Leconte med Juliette Binoche, Daniel Auteuil og Emir Kusturica.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  11.02.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/enken-fra-saint-p-plk-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2235,"Save the Last Dance","save-the-last-dance","Amerikansk teen-dance-film fra 2001
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  15.06.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/save-tld-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2239,"Kill Bill: Vol. 2","kill-bill-vol-2","Amerikansk kampsportfilm fra 2004 skrevet og instrueret af Quentin Tarantino.
Medvirkende: Uma Thurman &#8211; David Carradine &#8211; Michael Madsen &#8211; Daryl Hannah.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  15.06.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/kill-2-pl-rotated.jpeg",62,85,225,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2241,"Insomnia","insomnia","&#8216;Insomnia&#8217;  er en amerikansk thriller fra 2002, med Al Pacino, Hilary Swank og Robin Williams i store roller.
Filmen er instrueret af Christopher Nolan. Filmen er en genindspilning af den norske film af samme navn fra 1997.
Dansk biografpremiere  15.11.2002
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/insomia-pl-rotated.jpeg",62,85,40,6,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2243,"Garfield: The movie","garfield-the-movie","Garfield: The Movie er en film fra 2004 baseret på Jim Davis&#8217; tegneserie Garfield. 
Dansk biografpremiere  06.08.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/garfield-pl-rotated.jpeg",62,85,50,4,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2245,"Daylight","daylight","Amerikansk action-thriller fra 1996 instrueret af Rob Cohen med Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  24.01.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/daylight-pl-rotated.jpeg",62,85,125,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2247,"Hamsun","hamsun","Hamsun er en dansk-svensk-norsk-tysk film fra 1996, instrueret af Jan Troell. Filmen handler om den norske forfatter Knut Hamsun.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  25.04.1996
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/hamsun-pl-rotated.jpeg",62,85,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2249,"Alle siger I Love You","alle-siger-i-love-you","Everyone Says I Love You er en amerikansk musikalsk komediefilm fra 1996 skrevet og instrueret af Woody Allen, der også spiller sammen med Julia Roberts, Alan Alda, Edward Norton, Drew Barrymore, Gaby Hoffmann, Tim Roth, Goldie Hawn, Natasha Lyonne og Natalie Portman. 
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  05.09.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/i-love-you-pl-rotated.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2251,"Emma","emma","Baseret på romanen 1815 med samme navn af Jane Austen. Filmene er skrevet og instrueret af Douglas McGrath.
Medvirkende: Gwyneth Paltrow, Alan Cumming, Toni Collette, Ewan McGregor og Jeremy Northam.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  08.11.1996
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/emma-rotated.jpeg",62,85,70,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2253,"Daredevil","daredevil","&#8220;Daredevil&#8221; er en amerikansk superheltefilm fra 2003 instrueret og skrevet af Mark Steven Johnson. baseret på Marveltegneserien af samme navn.
Filmen har Ben Affleck i hovedrolle som Daredevil. Desuden spiller bl.a. Jennifer Garner og Colin Farrell med.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere 28.03.2003
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/daredevil-plk-rotated.jpeg",62,85,110,3,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2255,"Majorens oppasser","majorens-oppasser","Dansk komediefilm fra 1964 instrueret af Sven Methling og skrevet af Dirch Passer og Henrik Sandberg.
Medvirkende: Dirch Passer, Ove Sprogøe, Paul Hagen, Judy Gringer.
Dansk biografpremiere 14.02.1964
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/majoren-rotated.jpeg",62,85,350,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2257,"Seven","seven","Seven er en amerikansk thriller fra 1995, instrueret af David Fincher. En seriemorder dræber, eller får dræbt, personer ud fra de syv dødssynder.
Medvirkende: Brad Pitt, Morgan Freeman, Gwyneth Paltrow.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  08.03.1996
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/seven-2-plk-rotated.jpeg",62,85,120,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2259,"All or Nothing","all-or-nothing","Engelsk dramafilm fra 2002 skrevet og instrueret af Mike Leigh med Timothy Spall og Lesley Manville i hovedrollen. 
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  01.11.2002
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/all-or-n-plk-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2261,"Species","species","&#8220;Species&#8221; er en amerikansk science fiction-horrorfilm fra 1995 instrueret af Roger Donaldson og skrevet af Dennis Feldman.
Medvirkende: Natasha Henstridge, Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker og Marg Helgenberger.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  10.11.1995
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/species-pl-rotated.jpeg",62,85,100,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2263,"Terkel i Knibe","terkel-i-knibe-2","Animationsfilmen &#8216;Terkel i knibe&#8217; er baseret på Anders Matthesens lyttespil af samme navn.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  02.04.2004
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/terkel-2-rotated.jpeg",62,85,200,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2265,"Cast Away","cast-away","Instruktør Robert Zemeckis har kreeret en overbevisende moderne &#8220;Robinson Crusoe&#8221; beretning.
Medvirkende: Tom Hanks, Helen Hunt, Nick Searcy.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	19.01.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/cast-away-2-rotated.jpeg",62,85,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2267,"Det Rige Liv","det-rige-liv","Komediefilm fra 1998, skrevet og instrueret af Kirk Jones og med Ian Bannen, David Kelly og Fionnula Flanagan.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	23.07.1999
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/det-rige-lig-pl-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2269,"Three Kings","three-kings","&#8216;Three Kings&#8217; er historien om tre (George Clooney, Mark Wahlberg og Ice Cube) eventyrlystne, amerikanske soldater i Irak i tiden omkring Golfkrigens afslutning.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	03.03.2000
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/three-kings-pl-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2271,"Jalla Jalla","jalla-jalla","Svensk komediefilm, instrueret af Josef Fares.
Medvirkende: Fares Fares, Torkel Petersson, Tuva Novotny og Laleh Pourkarim. 
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	13.07.2001
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/jalla-jalla-plk-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2273,"Den 8. Dag","den-8-dag","Belgisk komediedrama fra 1996, der fortæller historien om det venskab, der udvikles mellem to mænd, der mødes ved en tilfældighed.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	15.08.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/den-8-dag-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2275,"Barbara","barbara","Dansk film fra 1997 af Nils Malmros, hvor handlingen foregår på Færøerne. baseret på romanen Barbara fra 1939 af den færøske forfatter Jørgen-Frantz Jacobsen.
Medvirkende: Anneke von der Lippe, Lars Simonsen, Jens Okking, Trond Høvik.
Plakaten har flere små huller i hjørner fra nåle.
Dansk biografpremiere  	02.10.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/barbara-pl-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2277,"Starship Troopers","starship-troopers"," &#8216;Starship Troopers&#8217; foregår i en fjern fremtid, hvor jordens befolkning er i krig med en fremmed race &#8211; kæmpeinsekter 
Plakaten har flere små huller i hjørner fra nåle.
Dansk biografpremiere  	27.03.1998
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/starship-troers-plk-rotated.jpeg",62,85,70,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2279,"Stuart Little","stuart-little","Plakaten har flere små huller i hjørner fra nåle.
Dansk biografpremiere  	09.03.2000
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/stuart-litt-rotated.jpeg",62,85,50,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2281,"Minority Report","minority-report","Wahsington D. C., omkring år 2054. Teknologien gør det muligt at afsløre forbrydelser før de begås.
Medvirkende: Tom Cruise, Collin Farrell, Samantha Morton, Max von Sydow.
Instruktion: Steven Spielberg.
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  	09.08.2002
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/miority-rep-pl-rotated.jpeg",62,85,60,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2283,"In Love and War","in-love-and-war","Romantisk dramafilm fra 1996 baseret på bogen Hemingway in Love and War af Henry S. Villard og James Nagel.
Medvirkende: Sandra Bullock, Chris O&#8217;Donnell, Mackenzie Astin.
Instruktør: Richard Attenborough.
Dansk biografpremiere  	25.07.1997
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/in-love-and-war-plk-rotated.jpeg",62,85,40,8,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2286,"Vampyrenes Nat","vampyrenes-nat","Amerikansk film fra 1967 instrueret af Roman Polanski.
Dansk biografpremiere 19.08.1968
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/vampyrenens-nat-rotated.jpeg",62,85,325,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2288,"Django Renser Byen","django-renser-byen","Italiensk western fra 1967.
Medvirkende: George Eastman, Liana Orfei, Edwin G Ross.
Instruktør: Massimo Pupillo,  
Dansk biografpremiere 19.08.1968
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/django-rb-plk-rotated.jpeg",62,85,325,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2290,"Sømænd og Svigermødre","soemaend-og-svigermoedre","Sømænd og svigermødre er en dansk film fra 1962, instrueret af Bent Christensen efter manuskript af Arvid Müller og Solveig Ersgaard.
Medvirkende: Ove Sprogøe, Dirch Passer, Lone Hertz, Kjeld Petersen. 
Dansk biografpremiere 06.08.1962
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/soemaeaend-rotated.jpeg",62,85,125,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2292,"Sømænd i Knibe","soemaend-i-knibe","&#8220;Sømand i knibe&#8221; er en dansk film fra 1960. Manuskript Bob Ramsing. Instruktion Lau Lauritzen jun.
Medvirkende: Dirch Passer, Ghita Nørby, Ebbe Langberg, Ib Mossin, Judy Gringer, Otto Brandenburg. 
Dansk biografpremiere 19.09.1960
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/soemand-i-knibe-rotated.jpeg",62,85,125,0,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2294,"I Forreste Linie","i-forreste-linie","Amerikansk krigsfilm fra 1967 med Chad Everett, Marilyn Devin.
Dansk biografpremiere 26.12.1967
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/i-foreste-li-plk-rotated.jpeg",62,85,375,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2298,"Texas Desperados","texas-desperados","Amerikansk western fra 1963.
Medvirkende: Brian Keith, Robert Culp, Judi Meredith.
Dansk biografpremiere 30.08.1965
Plakaten har buk/folder.
Filmplakaten bliver sendt foldet ,som den også engang blev leveret til biografen.
Plakaten bliver sendt i kraftig kuvert
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/texas-desp-plk-rotated.jpeg",62,85,175,1,"2023-01-30 04:06:47","2023-01-30 04:06:47"
2300,"Dead Man Walking","dead-man-walking","Amerikansk drama fra 1995, instrueret af Tim Robbins.
Filmen har Susan Sarandon i hovedrollen, hvilket hun fik Oscar for bedste kvindelige hovedrolle for i 1995.
Medvirkende: Susan Sarandon, Sean Penn, Robert Prosky
Plakaten har små huller i hjørner fra nåle.
Dansk biografpremiere  12.04.1996
","https://info.kinorevuen.dk/wp-content/uploads/2021/02/dead-pl-rotated.jpeg",62,85,70,2,"2023-01-30 04:06:47","2023-01-30 04:06:47"
